"t_set_heating","infl_rate_m3ph_m2","window_opening_ach","%SIGMA@wn2*.pc.mu%","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","atrium_ach","%SIGMA@wn2*.pc4%"
0.667833777407991,0.556674209806085,0.533760828160089,198798.176134974,20585.7123132008,3704.5162429838,20.7820757791395,0.388945897939864,12.0520553872876
0.726390804176763,0.262804690916848,0.486367925798926,198798.176134974,20139.107953488,3379.55557395183,35.254908423283,0.190107677525539,10.8455705377632
0.699967703969758,0.479734311641509,0.29493803618876,199269.076614611,18192.6346734075,2960.16577553956,27.371047954017,0.499806390495627,10.8529608667395
0.6834594060791,0.596948073129018,0.539191169982018,199269.076614611,21076.1837361392,3478.67292679481,26.1139787428625,0.533875337877457,12.3895734412543
0.6834594060791,0.837462968739677,0.405128163777555,214862.531295768,16642.0027783887,3170.83051761452,25.8324856521431,0.22116677193583,12.3162181146758
0.761072344872105,0.803803235850381,0.405128163777555,169069.320525877,20786.748376696,3170.83051761452,25.8324856521431,0.669540935515641,11.7896850531151
0.721462444938522,0.606606962426101,0.396537349063814,208854.456847538,20557.1786262627,3271.23904868937,31.9341128216337,0.0297420159052143,10.2628195810947
0.705000895319219,0.580137916362567,0.16226981240689,219503.296479431,20047.796248,2510.04791603117,21.6023306969477,0.866842092386216,12.8905089253748
0.646595104773966,0.888980339245615,0.115273477104788,215052.274886181,17612.0148221404,3130.82405399366,31.2406314608148,0.0256676739772199,11.5493342711673
0.646595104773966,0.680047317104695,0.207574471862269,264976.309680057,17122.4163916347,3168.9324070835,30.3081594777914,0.334223071975802,12.0498635491326
0.774532051960386,0.501876309519926,0.253234930053713,200958.064820716,18777.7225599074,3486.58896106605,29.3264580142024,0.987143512767569,12.7087465955852
0.768548998118818,0.287691757898839,0.303044055584781,200958.064820716,18619.4257404165,3486.58896106605,26.9262204519287,0.987143512767569,13.2816929363524
0.768548998118818,0.243480182749134,0.369158443329859,172384.099027038,18041.7012598726,3295.32332953984,24.6797535447298,0.102132308604599,10.692602421433
0.768548998118818,0.497291248431952,0.122102867826469,219354.625764055,18139.9256231182,2959.70855055367,24.6797535447298,0.592201561380288,10.0795010878819
0.640290287033226,0.84098612296814,0.122102867826469,187702.467606889,16389.72009899,3097.22805791228,23.0257190006114,0.840188765298005,10.0795010878819
0.648503279066935,0.718855238572291,0.122102867826469,256906.885778105,20857.1635475085,3123.95494977049,23.0257190006114,0.840188765298005,12.3636383329951
0.820247457749045,0.825019900902983,0.0845238955845395,223625.919133388,14970.5553740955,3876.83016348566,25.1634731012721,0.840188765298005,11.291688020823
0.694343631446579,0.825019900902983,0.0845238955845395,223625.919133388,22441.0100788788,2986.26995541666,32.827320058163,0.545681524821834,13.9537639908869
0.626921498497022,0.762390469886168,0.3981051441748,176735.466269715,22115.2205158964,2967.38385557457,22.4328979838329,0.623978799672459,10.1978367025341
0.692974835833489,0.762390469886168,0.198279165354383,229018.793594925,18004.7128802489,2618.73974853859,25.86211477165,0.721370680744087,10.55950460373
0.710397259851336,0.97296901342155,0.198279165354383,181830.073928743,18883.1249539244,2618.73974853859,23.6521834768596,0.173033613651859,13.2810821375965
0.715103878874707,0.97296901342155,0.261630181217026,179377.994116273,17691.1633472211,2938.73530438274,26.6675617101255,0.104895194308338,13.8739688092043
0.641465105835328,0.607011885488456,0.334108505619453,213522.264033097,22338.9737152512,3261.04802762501,26.6675617101255,0.575481798238926,14.5263390731452
0.665094462601429,0.418775032565389,0.10758645196526,173764.638599564,21638.7691616761,3493.99561252373,29.7633109121728,0.575481798238926,14.6687975140742
